latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-9.75643,23.71664,335.54,0.39,0.36,2026-05-30,1208,N,low,2.0NRT,307.67,2.53,D
-9.78698,23.5194,345.05,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,305.35,5.53,D
-9.90395,22.75655,348.41,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,304.3,5.57,D
-8.48515,31.27429,352.34,0.33,0.55,2026-05-30,1208,N,nominal,2.0NRT,302.99,7.79,D
-8.49757,31.2051,332.6,0.33,0.55,2026-05-30,1208,N,nominal,2.0NRT,300.19,3.35,D
-9.71224,23.97852,352.75,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,304.09,9.91,D
-9.78202,23.52943,347.32,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,305.63,11.37,D
-9.78365,23.51888,335.19,0.39,0.36,2026-05-30,1208,N,low,2.0NRT,305.74,14.58,D
-9.7842,23.51537,342.35,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,307.95,14.58,D
-9.90117,22.75254,343.77,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,306.44,12.73,D
-9.77924,23.52539,351.37,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,309.42,23.15,D
-9.78087,23.51485,345.63,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,306.04,14.58,D
-9.32693,26.33782,337.58,0.48,0.4,2026-05-30,1208,N,nominal,2.0NRT,300.85,6.21,D
-9.44648,25.58302,329.22,0.44,0.38,2026-05-30,1208,N,nominal,2.0NRT,303.02,2.91,D
-9.77367,23.51733,345.95,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.63,4.64,D
-9.75071,23.64348,343.63,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,305,4.2,D
-9.85107,22.99173,333.65,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,306.02,5.06,D
-9.85161,22.98823,330.83,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,301.71,5.06,D
-9.86646,22.86888,336.22,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,301.97,2.92,D
-9.05121,27.8882,328.98,0.39,0.44,2026-05-30,1208,N,low,2.0NRT,299.9,5.84,D
-9.05182,27.88462,352.37,0.39,0.44,2026-05-30,1208,N,nominal,2.0NRT,305.49,13.71,D
-9.40162,25.79153,334.3,0.45,0.39,2026-05-30,1208,N,nominal,2.0NRT,303.79,3.76,D
-9.93224,22.41254,334.8,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.57,5.87,D
-9.15746,27.23862,332.35,0.54,0.42,2026-05-30,1208,N,nominal,2.0NRT,301.12,4.89,D
-9.68769,23.9819,331.68,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,302.18,2.53,D
-9.83046,23.06009,331.84,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,302.16,1.65,D
-9.20501,26.90993,351.47,0.51,0.41,2026-05-30,1208,N,nominal,2.0NRT,310.66,27.04,D
-8.54243,30.67094,345.37,0.6,0.53,2026-05-30,1208,N,nominal,2.0NRT,302.61,7.5,D
-9.20202,26.90454,351.66,0.51,0.41,2026-05-30,1208,N,nominal,2.0NRT,313.66,79.04,D
-9.39739,25.72799,332.08,0.45,0.39,2026-05-30,1208,N,low,2.0NRT,302.3,3.79,D
-9.72909,23.65089,344.66,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,302.75,10.16,D
-9.71808,23.69972,345.02,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,309.71,11.52,D
-9.72576,23.65036,346.57,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,307.74,10.16,D
-9.89491,22.54711,337.71,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,306.86,3.92,D
-10.81262,15.92141,351.67,0.55,0.51,2026-05-30,1208,N,nominal,2.0NRT,305.51,13.25,D
-9.15385,27.14284,338.79,0.53,0.42,2026-05-30,1208,N,nominal,2.0NRT,299.84,8.43,D
-9.72078,23.66041,332.05,0.39,0.36,2026-05-30,1208,N,low,2.0NRT,307.03,1.74,D
-9.72243,23.64983,337.83,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,304.48,2.83,D
-9.74155,23.52671,333.19,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,305.59,3.03,D
-9.89212,22.54309,333.46,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.6,4.57,D
-10.3313,19.51461,329.87,0.48,0.4,2026-05-30,1208,N,nominal,2.0NRT,300.39,3.84,D
-9.71965,23.64579,334.6,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.2,3.85,D
-9.74856,23.45948,339.96,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,305.78,1.65,D
-9.20287,26.90598,348.95,0.51,0.41,2026-05-30,1208,N,nominal,2.0NRT,315.75,79.35,D
-9.20363,26.90127,340.54,0.51,0.41,2026-05-30,1208,N,nominal,2.0NRT,309.9,25.22,D
-9.71765,23.6447,340.71,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,306.03,3.16,D
-9.19984,26.90064,341.51,0.51,0.41,2026-05-30,1208,N,nominal,2.0NRT,304.2,25.22,D
-9.15632,27.14483,331.86,0.53,0.42,2026-05-30,1208,N,nominal,2.0NRT,301.71,7.26,D
-9.74403,23.4292,332.38,0.39,0.36,2026-05-30,1208,N,low,2.0NRT,303.67,3.77,D
-9.90499,22.37517,332.23,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,305.13,2.04,D
-10.32959,19.51547,330.54,0.48,0.4,2026-05-30,1208,N,nominal,2.0NRT,299.71,2.73,D
-9.83022,22.84457,341.55,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,306.79,3.95,D
-9.83075,22.84107,337.97,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,304.23,3.95,D
-9.6874,23.75209,332.58,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,304.16,4.57,D
-9.73306,23.45624,334.15,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,304.57,3.39,D
-9.8269,22.84406,346.33,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,306.94,3.37,D
-9.82743,22.84056,334.52,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.5,3.37,D
-10.3658,19.21255,332.95,0.5,0.41,2026-05-30,1208,N,low,2.0NRT,307.73,6.27,D
-10.36647,19.20789,329.78,0.5,0.41,2026-05-30,1208,N,low,2.0NRT,300.07,6.27,D
-9.77548,23.15808,337.63,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,308.33,3.48,D
-9.01488,27.9073,341.14,0.39,0.44,2026-05-30,1208,N,nominal,2.0NRT,301.07,4.92,D
-9.77216,23.15756,337.28,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,307.08,2.6,D
-9.89274,22.36608,338.43,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,302.43,2.91,D
-8.54079,30.67336,340.59,0.6,0.53,2026-05-30,1208,N,nominal,2.0NRT,299.67,11.01,D
-9.6856,23.69747,334.95,0.39,0.36,2026-05-30,1208,N,low,2.0NRT,305.87,6.32,D
-9.90329,22.2738,332.64,0.39,0.36,2026-05-30,1208,N,low,2.0NRT,303.19,4.74,D
-10.81121,15.92346,331.82,0.54,0.51,2026-05-30,1208,N,nominal,2.0NRT,301.79,8.17,D
-10.81188,15.91846,344.58,0.54,0.51,2026-05-30,1208,N,nominal,2.0NRT,303.05,8.17,D
-8.6041,30.27932,329.74,0.57,0.52,2026-05-30,1208,N,nominal,2.0NRT,299.7,8.39,D
-8.60957,30.24771,343.82,0.57,0.52,2026-05-30,1208,N,nominal,2.0NRT,297.75,13.87,D
-10.68912,16.79131,335.54,0.47,0.48,2026-05-30,1208,N,nominal,2.0NRT,305.08,4.86,D
-10.80784,15.91286,348.27,0.55,0.51,2026-05-30,1208,N,nominal,2.0NRT,301.1,9.02,D
-8.59755,30.28875,344.91,0.57,0.52,2026-05-30,1208,N,nominal,2.0NRT,300.31,6.94,D
-9.88595,22.34339,341.24,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.05,4.98,D
-10.68588,16.782,356.39,0.48,0.48,2026-05-30,1208,N,nominal,2.0NRT,308.78,24.01,D
-8.59281,30.28769,336.44,0.57,0.52,2026-05-30,1208,N,nominal,2.0NRT,302.53,6.47,D
-8.62287,30.11442,330.25,0.55,0.51,2026-05-30,1208,N,nominal,2.0NRT,297.69,5.23,D
-9.22963,26.48068,337.28,0.49,0.4,2026-05-30,1208,N,nominal,2.0NRT,306.69,40.29,D
-9.34607,25.76163,333.98,0.45,0.39,2026-05-30,1208,N,low,2.0NRT,305.9,2.41,D
-9.6271,23.9862,348,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,308.08,12.64,D
-9.801,22.85793,331.28,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,305.09,2.34,D
-9.80154,22.85443,338.31,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,307.64,3.3,D
-9.22525,26.48422,336.68,0.49,0.4,2026-05-30,1208,N,nominal,2.0NRT,303.19,4.9,D
-9.79768,22.85741,333.2,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,306.6,2.99,D
-9.79822,22.85392,332.99,0.38,0.36,2026-05-30,1208,N,low,2.0NRT,307.73,2.1,D
-9.63922,23.86424,331.71,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.01,2.38,D
-9.67325,23.6449,332.95,0.39,0.36,2026-05-30,1208,N,low,2.0NRT,305.75,2.48,D
-9.02886,27.62549,340.78,0.57,0.43,2026-05-30,1208,N,nominal,2.0NRT,301.02,7.11,D
-9.60253,24.07761,332.42,0.39,0.36,2026-05-30,1208,N,low,2.0NRT,303.06,10.32,D
-9.60309,24.07402,342.56,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,308.76,10.32,D
-9.63643,23.86017,336.51,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,303,2.24,D
-9.69223,23.50014,336.86,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,311.7,10.9,D
-9.69278,23.49663,340.69,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,307.03,6.01,D
-9.79904,22.80394,337.08,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.12,2.93,D
-9.55622,24.35117,331.39,0.4,0.37,2026-05-30,1208,N,nominal,2.0NRT,301.44,3.1,D
-9.59974,24.07349,339.84,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.55,10.32,D
-9.6003,24.0699,346.96,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,309.11,10.62,D
-9.68395,23.50965,334.39,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,304.28,3.3,D
-9.74594,23.10695,348.55,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,308.76,12.9,D
-9.65172,23.69575,337.73,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.62,2.25,D
-9.83111,22.52575,332.03,0.39,0.36,2026-05-30,1208,N,low,2.0NRT,304.87,2.07,D
-9.85504,22.3675,348.14,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,305.42,7,D
-9.64454,23.71995,347.16,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,305.12,4.66,D
-9.64839,23.69522,333.16,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,302.9,6.53,D
-9.64893,23.69169,336.4,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,304.73,7.87,D
-9.64121,23.71942,334.76,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,302.68,4.66,D
-9.84359,22.39818,348.97,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,306.32,12.11,D
-10.28169,19.40008,350.16,0.49,0.4,2026-05-30,1208,N,nominal,2.0NRT,306.29,21.62,D
-9.7332,23.10138,333.39,0.38,0.36,2026-05-30,1208,N,low,2.0NRT,307.93,1.71,D
-9.77753,22.81135,335.92,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,302.72,13.46,D
-9.84026,22.39767,340.49,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,305.53,5.9,D
-10.27796,19.39954,330.28,0.49,0.4,2026-05-30,1208,N,low,2.0NRT,304.01,5.9,D
-9.6646,23.52462,341.69,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.38,4.53,D
-9.77368,22.81433,344.69,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,311.51,13.46,D
-9.77421,22.81083,352.45,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,308.09,13.46,D
-9.85447,22.28078,335.84,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.21,3.69,D
-10.27424,19.39899,342.58,0.49,0.4,2026-05-30,1208,N,nominal,2.0NRT,305.22,5.9,D
-9.12107,26.8824,348.03,0.51,0.41,2026-05-30,1208,N,nominal,2.0NRT,305.22,19.47,D
-9.14009,26.76821,339.47,0.5,0.41,2026-05-30,1208,N,low,2.0NRT,309.5,42.54,D
-9.85167,22.27673,331.39,0.39,0.36,2026-05-30,1208,N,low,2.0NRT,304.42,3.84,D
-9.13632,26.76758,348.73,0.5,0.41,2026-05-30,1208,N,nominal,2.0NRT,311.66,42.54,D
-9.84833,22.27623,343.47,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,302.63,3.84,D
-10.26805,19.38894,347.86,0.49,0.4,2026-05-30,1208,N,nominal,2.0NRT,313.59,32.73,D
-10.47918,17.8575,327.83,0.4,0.44,2026-05-30,1208,N,nominal,2.0NRT,299.9,2.56,D
-9.71779,23.11329,343.66,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,305.17,7.8,D
-10.26495,19.38392,340.47,0.49,0.4,2026-05-30,1208,N,nominal,2.0NRT,304.96,9.47,D
-9.66271,23.44879,330.3,0.39,0.36,2026-05-30,1208,N,low,2.0NRT,302.83,2.89,D
-8.91612,27.99804,342.32,0.4,0.44,2026-05-30,1208,N,nominal,2.0NRT,299.99,7.36,D
-9.61897,23.70867,337.31,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,304.96,2.86,D
-9.65992,23.44477,336.3,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.39,4.9,D
-9.27219,25.85499,334.71,0.45,0.39,2026-05-30,1208,N,low,2.0NRT,305.36,6.59,D
-9.49195,24.49436,340.4,0.4,0.37,2026-05-30,1208,N,nominal,2.0NRT,303.43,3.66,D
-9.57462,23.9268,346.89,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,308.73,8.82,D
-9.71565,23.01638,334.12,0.38,0.36,2026-05-30,1208,N,low,2.0NRT,308.5,9.23,D
-9.25598,25.88633,367,0.45,0.39,2026-05-30,1208,N,high,2.0NRT,307.94,11.51,D
-9.2553,25.89048,349.23,0.45,0.39,2026-05-30,1208,N,nominal,2.0NRT,307.78,11.51,D
-9.28893,25.68595,339.23,0.45,0.39,2026-05-30,1208,N,nominal,2.0NRT,302.03,3.51,D
-9.61553,23.64305,333.79,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,302.96,2.74,D
-9.74806,22.78173,334.43,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,302.63,3.17,D
-9.28537,25.68535,336.79,0.45,0.39,2026-05-30,1208,N,nominal,2.0NRT,303.85,3.51,D
-9.55786,23.98986,341.42,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,307.83,4.94,D
-9.69134,23.13065,332.6,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,307.31,3.59,D
-9.69188,23.12715,346.04,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,307.57,3.59,D
-9.55604,23.989,337.44,0.39,0.36,2026-05-30,1208,N,low,2.0NRT,308.78,3.19,D
-9.56542,23.92843,334.76,0.39,0.36,2026-05-30,1208,N,low,2.0NRT,306.8,10.77,D
-9.59778,23.71921,336.59,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,305.77,3.02,D
-9.68902,23.12604,335.14,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,304.57,4.6,D
-9.68956,23.12254,336.29,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,305.63,2.38,D
-9.69009,23.11904,333.26,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,304.87,2.38,D
-9.25374,25.89078,345.05,0.46,0.39,2026-05-30,1208,N,nominal,2.0NRT,308.25,10.33,D
-9.2544,25.88661,354.35,0.45,0.39,2026-05-30,1208,N,nominal,2.0NRT,308.36,10.33,D
-9.25505,25.88251,340.33,0.45,0.39,2026-05-30,1208,N,nominal,2.0NRT,305.93,5.13,D
-9.28633,25.6859,339.14,0.45,0.39,2026-05-30,1208,N,nominal,2.0NRT,302.86,5.17,D
-9.63138,23.47915,331.88,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,301.74,5.12,D
-9.69587,23.05913,332.8,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,306.43,2.62,D
-9.6964,23.05563,333.95,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,306.05,2.62,D
-9.69854,23.04166,330.44,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,304.98,2.18,D
-9.73325,22.81457,334.06,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.39,2.29,D
-9.28278,25.6853,351.68,0.45,0.39,2026-05-30,1208,N,nominal,2.0NRT,304.18,7.28,D
-9.59438,23.69695,330.55,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.98,5.18,D
-10.03145,20.80977,334.84,0.42,0.38,2026-05-30,1208,N,nominal,2.0NRT,307.76,7.47,D
-9.24722,25.88541,334.7,0.45,0.39,2026-05-30,1208,N,nominal,2.0NRT,303.29,6.93,D
-9.57024,23.83094,351.62,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,308.43,16.06,D
-9.57079,23.82739,355.68,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,309.96,16.06,D
-9.57134,23.82385,355.99,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,311.17,15.5,D
-9.59105,23.69642,346.2,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.75,5.18,D
-9.69351,23.03015,339.78,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,308.19,6.54,D
-9.80177,22.31907,332.52,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,302,7.74,D
-9.568,23.82332,367,0.39,0.36,2026-05-30,1208,N,high,2.0NRT,331.78,125.29,D
-9.56745,23.82686,349.8,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,310.05,60.69,D
-9.5806,23.74189,332.6,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.03,3.71,D
-9.68966,23.03312,333.06,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,307.08,2.53,D
-9.20239,26.11897,331.74,0.47,0.39,2026-05-30,1208,N,low,2.0NRT,305.87,3.61,D
-9.48432,24.33925,334.59,0.4,0.37,2026-05-30,1208,N,nominal,2.0NRT,304.43,3.27,D
-9.5696,23.79091,346.65,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.85,5.78,D
-9.57727,23.74137,332.8,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,302.6,3.71,D
-9.68634,23.03261,334.11,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,305.58,2.53,D
-9.68688,23.02912,353.17,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,320.03,23.11,D
-9.68741,23.02563,332.22,0.38,0.36,2026-05-30,1208,N,low,2.0NRT,306.4,23.11,D
-9.68848,23.01864,349.42,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,306.8,10.75,D
-9.68901,23.01515,331.1,0.38,0.36,2026-05-30,1208,N,low,2.0NRT,302.92,3.84,D
-9.78977,22.35329,338.98,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,302.66,3.09,D
-9.48151,24.33507,345.9,0.4,0.37,2026-05-30,1208,N,nominal,2.0NRT,304.91,8.04,D
-9.68356,23.0286,342.39,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,306.06,12.27,D
-9.68409,23.02511,346.39,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,304.77,12.27,D
-9.68516,23.01813,337.06,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,304.29,4.51,D
-10.26835,19.08584,329.63,0.51,0.41,2026-05-30,1208,N,nominal,2.0NRT,301.41,1.98,D
-10.46643,17.68764,338.87,0.41,0.45,2026-05-30,1208,N,nominal,2.0NRT,301.66,3.94,D
-9.47813,24.33453,329.14,0.4,0.37,2026-05-30,1208,N,low,2.0NRT,299.97,8.04,D
-9.69577,22.92675,334.64,0.38,0.36,2026-05-30,1208,N,low,2.0NRT,308.02,1.17,D
-9.953,21.21968,334.48,0.41,0.37,2026-05-30,1208,N,nominal,2.0NRT,307.35,3.29,D
-9.00048,27.2895,330.42,0.54,0.42,2026-05-30,1208,N,low,2.0NRT,301.35,2.97,D
-9.18303,26.14644,333.34,0.47,0.4,2026-05-30,1208,N,low,2.0NRT,303.9,5.11,D
-9.62854,23.32075,331,0.39,0.36,2026-05-30,1208,N,low,2.0NRT,303.65,1.91,D
-9.62468,23.32373,349.27,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,306.71,6.4,D
-9.63759,23.23973,340.84,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,305.15,5.17,D
-9.70125,22.82392,342.99,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,308.28,6.95,D
-9.71031,22.7645,348.39,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,311.33,7.36,D
-9.6434,23.17977,330.61,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.22,2.33,D
-9.64394,23.17627,336.32,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,307.36,2.33,D
-9.67393,22.98065,335.11,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,303.87,5.1,D
-9.66098,23.04297,346.07,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,310.68,12.07,D
-9.14828,26.26821,334.98,0.48,0.4,2026-05-30,1208,N,nominal,2.0NRT,303.83,3.54,D
-8.9223,27.61485,331.73,0.57,0.43,2026-05-30,1208,N,nominal,2.0NRT,300.3,5.44,D
-9.1439,26.272,334.87,0.48,0.4,2026-05-30,1208,N,nominal,2.0NRT,306.7,8.01,D
-9.14462,26.26759,335.4,0.48,0.4,2026-05-30,1208,N,nominal,2.0NRT,306.05,8.01,D
-9.66824,22.95113,331.36,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,304.66,1.67,D
-9.8696,21.61681,336.81,0.4,0.37,2026-05-30,1208,N,nominal,2.0NRT,301.59,2.56,D
-8.44868,30.32482,328.98,0.58,0.52,2026-05-30,1208,N,low,2.0NRT,302.29,7.39,D
-8.44962,30.31951,336.6,0.57,0.52,2026-05-30,1208,N,nominal,2.0NRT,301.89,7.39,D
-8.45055,30.31418,333.15,0.57,0.52,2026-05-30,1208,N,nominal,2.0NRT,299.27,7.01,D
-9.09142,26.54641,342.91,0.49,0.4,2026-05-30,1208,N,nominal,2.0NRT,304.52,13.04,D
-9.09216,26.54193,340.95,0.49,0.4,2026-05-30,1208,N,nominal,2.0NRT,306.05,10.04,D
-9.13585,26.27518,334.49,0.48,0.4,2026-05-30,1208,N,low,2.0NRT,304.59,4.66,D
-9.45399,24.28982,340.02,0.4,0.37,2026-05-30,1208,N,nominal,2.0NRT,304.45,32.33,D
-9.45119,24.28564,367,0.4,0.37,2026-05-30,1208,N,high,2.0NRT,329.3,32.33,D
-8.4448,30.31879,342.79,0.57,0.52,2026-05-30,1208,N,nominal,2.0NRT,299.74,7.39,D
-9.08771,26.54573,340.66,0.49,0.4,2026-05-30,1208,N,nominal,2.0NRT,301.34,13.04,D
-9.45062,24.28926,335.55,0.4,0.37,2026-05-30,1208,N,nominal,2.0NRT,304.14,32.33,D
-9.48509,24.06945,330.79,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,301.2,1.26,D
-9.44781,24.28509,349.72,0.4,0.37,2026-05-30,1208,N,nominal,2.0NRT,301.34,40.41,D
-9.48678,24.03666,339.34,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,307.1,4.19,D
-9.58893,23.3791,342.98,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,302.53,3.62,D
-9.85123,21.64747,342.28,0.4,0.37,2026-05-30,1208,N,nominal,2.0NRT,312.16,8.7,D
-9.85177,21.64384,342.42,0.4,0.37,2026-05-30,1208,N,nominal,2.0NRT,307.85,7.68,D
-9.85285,21.63657,339.11,0.4,0.37,2026-05-30,1208,N,nominal,2.0NRT,306.34,5.64,D
-9.84286,21.65732,330.86,0.4,0.37,2026-05-30,1208,N,low,2.0NRT,304.87,2.69,D
-9.84448,21.64645,340.36,0.4,0.37,2026-05-30,1208,N,nominal,2.0NRT,305.52,12.55,D
-9.83949,21.65681,331.21,0.4,0.37,2026-05-30,1208,N,low,2.0NRT,304.17,2.69,D
-9.84003,21.65318,333.11,0.4,0.37,2026-05-30,1208,N,nominal,2.0NRT,302.87,2.69,D
-9.84056,21.64956,333.44,0.4,0.37,2026-05-30,1208,N,low,2.0NRT,305,12.55,D
-9.8411,21.64593,352.12,0.4,0.37,2026-05-30,1208,N,nominal,2.0NRT,314.03,12.55,D
-9.91721,21.13024,332.06,0.41,0.37,2026-05-30,1208,N,nominal,2.0NRT,301.43,3.04,D
-8.93018,27.3745,335.67,0.55,0.43,2026-05-30,1208,N,nominal,2.0NRT,303.03,4.64,D
-9.6497,22.89462,334.66,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,304.9,2,D
-9.66568,22.7898,342.85,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,308.87,3.51,D
-9.83773,21.64542,351.75,0.4,0.37,2026-05-30,1208,N,nominal,2.0NRT,301.48,7.44,D
-8.92205,27.39886,331.93,0.55,0.43,2026-05-30,1208,N,low,2.0NRT,304.78,4.67,D
-8.92876,27.35906,330.81,0.55,0.43,2026-05-30,1208,N,nominal,2.0NRT,302.8,3.83,D
-9.49621,23.86651,345.91,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,310.34,10.62,D
-9.49843,23.8523,342.19,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,305.11,5.27,D
-9.74522,22.2418,333.58,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,308.1,1.75,D
-9.49231,23.86954,341.18,0.39,0.36,2026-05-30,1208,N,low,2.0NRT,313.5,21.38,D
-9.49287,23.86598,354.54,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,310.81,21.38,D
-9.05425,26.563,336.76,0.49,0.41,2026-05-30,1208,N,nominal,2.0NRT,305.15,8.67,D
-9.39306,24.47804,346.26,0.4,0.37,2026-05-30,1208,N,nominal,2.0NRT,305.03,11.15,D
-9.48841,23.87257,335.44,0.39,0.36,2026-05-30,1208,N,nominal,2.0NRT,308.99,18.38,D
-9.6232,23.00134,341.99,0.38,0.36,2026-05-30,1208,N,nominal,2.0NRT,307.48,5.06,D
-9.48562,23.86849,367,0.39,0.36,2026-05-30,1208,N,high,2.0NRT,306.73,11.81,D
-9.04975,26.54404,338.14,0.49,0.4,2026-05-30,1208,N,nominal,2.0NRT,305.65,18.47,D
-9.17394,25.79268,339.02,0.45,0.39,2026-05-30,1208,N,nominal,2.0NRT,305.25,4.62,D
